id_vizita,timestamp,id_vizitator,id_magazin,discount
632,2016-03-17 01:54:35,8126,2,423
633,2016-01-01 23:57:41,7849,4,484
634,2016-04-05 15:35:06,4156,5,734
635,2016-05-10 23:03:28,17033,3,34
636,2016-03-20 13:53:21,31515,4,553
637,2016-03-30 10:58:02,19100,4,277
638,2016-02-25 12:58:09,23204,3,609
639,2016-10-30 00:52:02,29304,3,252
640,2016-03-22 00:40:15,28620,3,464
641,2016-11-10 10:24:56,29616,5,599
642,2016-10-03 22:41:5,5126,2,9
643,2016-05-01 16:04:23,1998,4,98
644,2016-02-05 20:04:1,9633,1,42
645,2016-10-25 20:47:47,6758,4,927
646,2016-02-06 16:24:01,15041,2,311
647,2016-02-20 00:45:20,19781,4,2
648,2016-12-22 01:49:53,20535,2,453
649,2016-12-04 08:25:33,3437,4,375
650,2016-09-17 19:51:24,11896,4,394
651,2016-01-12 08:25:03,1118,1,545
652,2016-10-13 09:32:23,7892,1,138
653,2016-01-20 01:34:06,13851,1,-1
654,2016-04-09 17:38:53,1289,4,257
655,2016-05-25 12:12:00,5394,3,57
656,2016-07-18 02:14:12,26455,4,305
657,2016-11-18 22:23:20,30384,1,449
658,2016-03-22 07:39:13,20660,1,277
659,2016-08-27 23:08:49,5873,1,868
660,2016-05-22 10:31:44,16618,3,375
661,2016-02-12 09:26:58,21995,2,939
662,2016-05-17 07:58:13,26774,4,654
663,2016-01-09 22:05:3,1428,2,823
664,2016-09-25 13:09:41,13331,3,-1
665,2016-04-12 15:47:44,14522,3,-1
666,2016-10-01 12:16:16,2305,1,815
667,2016-04-17 05:18:59,26035,4,815
668,2016-04-23 11:44:1,3671,3,879
669,2016-10-26 07:30:23,7525,4,-1
670,2016-08-11 12:34:19,31093,3,598
671,2016-10-27 07:11:10,21092,4,514
672,2016-03-04 22:28:35,4902,2,-1
673,2016-12-01 15:54:43,11399,3,515
674,2016-12-18 11:49:59,12555,1,109
675,2016-04-21 16:36:12,30362,4,249
676,2016-03-20 03:35:11,19692,2,63
677,2016-08-24 01:30:19,927,5,804
678,2016-07-26 08:46:15,14258,1,163
679,2016-12-13 16:07:1,20425,3,28
680,2016-02-19 11:03:34,30037,5,509
681,2016-04-11 15:54:23,23241,3,-1
682,2016-11-08 07:42:38,25243,2,347
683,2016-07-14 18:12:12,794,4,76
684,2016-05-06 18:22:0,4125,5,515
685,2016-05-23 07:04:0,9024,2,478
686,2016-01-09 03:16:05,14636,2,199
687,2016-07-23 02:08:44,10696,3,168
688,2016-10-05 22:46:05,6273,2,963
689,2016-03-06 07:13:42,11990,5,632
690,2016-12-18 18:05:17,6359,3,241
691,2016-01-18 17:48:19,10099,4,453
692,2016-12-15 13:36:56,31881,1,51
693,2016-09-02 10:58:33,2447,3,613
694,2016-08-12 18:50:22,31174,3,642
695,2016-11-17 20:17:59,29369,1,821
696,2016-10-08 18:17:01,11215,5,355
697,2016-01-12 09:03:28,28575,2,156
698,2016-10-15 19:06:17,25209,2,-1
699,2016-05-23 04:27:59,29167,5,112
700,2016-01-21 05:00:18,13195,2,184
701,2016-11-05 08:28:11,20431,4,378
702,2016-07-19 19:45:27,4257,4,41
703,2016-12-12 05:55:4,11502,3,-1
704,2016-10-29 16:08:24,15564,5,6
705,2016-05-21 06:37:53,9388,5,27
706,2016-08-30 16:53:10,9678,4,353
707,2016-07-28 23:11:28,30965,2,213
708,2016-10-29 08:05:12,7048,3,-1
709,2016-02-29 05:18:30,31702,1,874
710,2016-10-22 16:15:23,31880,2,684
711,2016-03-22 19:17:13,27680,5,832
712,2016-02-23 12:14:56,28340,2,131
713,2016-08-31 05:15:47,3744,1,43
714,2016-09-14 15:46:00,28538,4,254
715,2016-04-07 16:02:02,19588,3,821
716,2016-04-27 20:10:5,25619,4,44
717,2016-02-14 15:26:48,22070,1,653
718,2016-07-15 02:21:19,4229,5,373
719,2016-10-16 09:05:23,13315,1,863
720,2016-01-12 08:14:07,26550,3,47
721,2016-03-29 15:52:08,11310,2,757
722,2016-08-18 01:04:00,1389,4,65
723,2016-12-04 05:31:54,3145,1,773
724,2016-05-11 03:44:01,17657,3,29
725,2016-05-18 12:06:58,22247,2,569
726,2016-07-20 01:20:55,23098,3,649
727,2016-11-25 07:47:01,30881,3,598
728,2016-05-19 18:53:43,21249,1,263
729,2016-04-16 09:48:34,19568,2,701
730,2016-07-04 06:35:27,10341,2,-1
731,2016-10-22 00:17:09,16685,3,951
732,2016-09-14 06:27:09,2912,3,-1
733,2016-09-09 00:07:49,19851,5,722
734,2016-02-29 20:16:51,9753,4,145
735,2016-01-08 12:23:07,25965,2,269
736,2016-06-02 00:05:15,2604,1,151
737,2016-01-15 14:51:41,8550,2,-1
738,2016-10-07 16:24:11,24580,4,354
739,2016-02-16 13:29:5,13407,1,522
740,2016-12-14 15:31:58,1329,3,759
741,2016-09-17 23:13:3,21827,1,166
742,2016-10-10 06:42:36,24633,5,487
743,2016-09-17 01:40:2,31810,3,-1
744,2016-02-12 18:22:19,23141,4,95
745,2016-05-15 20:07:55,3470,1,755
746,2016-01-11 19:56:58,26312,5,299
747,2016-10-20 21:16:47,17643,1,46
748,2016-09-22 07:17:17,13371,3,637
749,2016-09-10 10:15:18,19137,1,-1
750,2016-11-20 03:05:01,22444,4,563
751,2016-11-30 15:34:14,14092,5,523
752,2016-02-16 04:42:31,24647,5,655
753,2016-11-24 19:43:46,25955,2,984
754,2016-07-27 06:58:53,184,4,512
755,2016-07-06 08:32:3,3242,4,608
756,2016-01-15 19:29:40,564,1,409
757,2016-04-15 12:02:04,4983,5,167
758,2016-07-14 02:01:4,21415,5,283
759,2016-07-15 15:29:25,3353,2,858
760,2016-02-25 13:31:45,15129,2,491
761,2016-12-14 22:59:56,28571,2,356
762,2016-06-26 08:33:02,6691,5,802
763,2016-01-20 13:17:1,27822,3,522
764,2016-01-12 03:45:57,5213,4,66
765,2016-02-15 02:40:21,5814,3,336
766,2016-04-11 23:52:45,30120,3,231
767,2016-05-22 13:31:02,29285,3,8
768,2016-01-28 15:29:25,18862,5,447
769,2016-02-16 20:08:20,24855,1,334
770,2016-11-21 21:23:2,21828,4,-1
771,2016-03-21 01:05:46,29069,3,622
772,2016-05-05 01:16:01,29812,3,-1
773,2016-10-22 06:10:4,24968,4,957
774,2016-03-27 05:44:1,19026,3,202
775,2016-11-07 20:10:37,15481,2,95
776,2016-04-22 13:13:40,103,5,288
777,2016-04-15 20:00:41,14001,4,444
778,2016-09-10 10:59:47,31266,3,842
779,2016-08-25 09:38:5,22358,4,278
780,2016-11-15 08:05:00,23317,1,-1
781,2016-06-23 20:10:37,1993,2,215
782,2016-10-20 13:23:5,15756,3,875
783,2016-11-10 09:38:37,28241,3,-1
784,2016-02-15 21:25:02,8561,3,841
785,2016-03-23 01:57:14,25056,1,494
786,2016-10-07 12:43:23,4753,5,496
787,2016-05-27 06:04:06,15071,4,116
788,2016-09-20 02:33:1,6133,3,823
789,2016-02-26 19:31:16,351,5,959
790,2016-01-19 18:27:14,2851,1,138
791,2016-01-17 11:11:01,17058,3,257
792,2016-01-03 13:27:29,29251,5,-1
793,2016-04-30 05:24:47,4412,5,495
794,2016-08-10 06:12:0,24955,5,745
795,2016-03-17 08:55:25,4157,3,373
796,2016-06-15 08:52:49,29988,3,599
797,2016-06-05 08:38:43,29392,2,936
798,2016-12-20 08:51:0,9439,1,178
799,2016-02-26 21:39:09,4365,1,367
800,2016-03-16 14:05:33,1301,5,563
801,2016-12-28 17:12:15,27538,3,335
802,2016-10-06 04:23:3,22926,5,611
803,2016-08-15 23:40:1,7197,2,801
804,2016-02-17 21:20:19,28913,3,376
805,2016-04-06 11:26:27,22825,3,-1
806,2016-12-22 00:16:10,4535,2,283
807,2016-01-25 18:51:21,21859,4,679
808,2016-01-30 23:16:16,10688,4,971
809,2016-08-06 04:12:55,2488,3,85
810,2016-08-15 01:36:26,2307,2,814
811,2016-07-24 00:23:00,3365,5,703
812,2016-08-14 23:22:3,12309,4,653
813,2016-12-28 22:29:18,21802,1,305
814,2016-06-03 18:35:44,999,5,-1
815,2016-01-08 03:35:10,24053,3,327
816,2016-12-04 12:34:38,14763,5,873
817,2016-04-16 20:21:57,10671,2,533
818,2016-05-12 08:45:38,12562,3,215
819,2016-12-06 21:33:02,14365,5,521
820,2016-03-07 21:56:08,14229,1,-1
821,2016-09-18 21:26:45,14870,3,367
822,2016-01-14 20:48:49,5004,1,696
823,2016-11-23 03:08:56,3147,4,114
824,2016-04-19 12:31:29,8305,1,277
825,2016-12-11 14:37:54,3578,5,12
826,2016-02-25 15:13:4,25945,2,973
827,2016-05-08 20:47:04,23869,5,986
828,2016-05-22 16:18:41,13861,4,792
829,2016-09-18 23:24:5,29034,1,-1
830,2016-06-07 23:37:55,28314,2,644
831,2016-08-28 07:11:30,232,3,452
832,2016-02-20 17:02:2,29026,4,826
833,2016-12-06 14:57:08,650,4,989
834,2016-11-18 22:34:25,3480,3,595
835,2016-02-23 03:13:34,27406,4,686
836,2016-10-10 06:50:02,9210,4,893
837,2016-08-13 10:05:26,6808,2,899
838,2016-03-19 02:09:10,21370,3,195
839,2016-04-18 03:38:48,30787,4,979
840,2016-02-11 00:26:21,29534,1,685
841,2016-09-08 02:49:37,27692,2,951
842,2016-01-10 22:29:06,21020,5,965
843,2016-02-12 09:28:30,3960,4,894
844,2016-11-05 06:43:02,31022,4,455
845,2016-05-07 16:30:33,13372,4,-1
846,2016-04-18 00:53:47,23250,2,742
847,2016-11-10 02:35:56,29522,2,258
848,2016-01-03 10:13:12,7903,4,881
849,2016-02-29 03:25:12,12818,4,887
850,2016-06-09 07:13:0,8524,1,345
851,2016-10-25 02:51:07,6707,2,882
852,2016-05-05 14:22:1,6319,4,359
853,2016-03-17 18:12:38,3690,1,542
854,2016-06-09 00:29:47,20696,3,31
855,2016-06-08 16:53:49,25241,5,6
856,2016-02-18 20:58:0,11937,4,157
857,2016-08-09 17:58:45,16633,3,908
858,2016-02-19 21:52:19,2804,1,905
859,2016-04-07 02:48:22,15681,4,199
860,2016-11-10 22:28:50,23057,2,148
861,2016-07-12 23:37:09,12934,3,744
862,2016-02-18 05:22:32,26216,4,175
863,2016-03-11 10:18:42,28642,3,35
864,2016-01-05 06:42:00,25838,5,535
865,2016-04-29 18:23:11,17733,1,434
866,2016-06-04 17:47:21,10885,4,126
867,2016-05-19 13:16:57,16181,5,629
868,2016-03-18 18:12:0,6284,1,909
869,2016-10-04 00:28:00,5539,4,354
870,2016-04-27 18:42:52,3465,4,672
871,2016-10-12 23:03:37,6450,2,519
872,2016-10-31 08:58:52,21378,1,806
873,2016-05-08 07:39:05,23121,5,932
874,2016-11-18 23:25:2,24546,5,233
875,2016-07-15 20:51:25,17277,3,932
876,2016-03-08 01:43:56,2173,1,344
877,2016-12-23 03:03:29,39,4,667
878,2016-08-17 03:01:45,4083,2,612
879,2016-10-04 05:30:36,9606,2,756
880,2016-06-15 07:01:15,7677,3,259
881,2016-02-15 23:09:28,30909,1,777
882,2016-01-20 11:57:28,9906,2,-1
883,2016-01-11 15:27:22,25746,2,-1
884,2016-07-12 09:36:34,15329,2,275
885,2016-02-28 00:12:12,12421,1,827
886,2016-01-07 10:40:00,19516,4,383
887,2016-10-27 21:52:00,4762,1,861
888,2016-12-13 01:15:18,19692,3,542
889,2016-09-12 18:28:4,317,2,26
890,2016-11-29 17:00:01,16079,2,153
891,2016-05-18 10:28:19,14679,3,328
892,2016-05-11 23:02:41,18192,1,127
893,2016-09-03 07:37:09,6616,4,775
894,2016-02-23 01:31:45,4570,3,816
895,2016-01-02 06:40:04,3703,2,681
896,2016-12-02 17:31:27,21695,1,216
897,2016-01-03 17:34:22,8126,1,444
898,2016-05-27 06:40:15,12152,2,31
899,2016-09-22 06:05:11,6489,1,728
900,2016-04-19 15:35:11,12634,5,836
901,2016-11-03 11:37:11,14959,1,409
902,2016-09-26 16:20:51,4861,3,549
903,2016-02-13 19:53:21,5239,2,65
904,2016-02-21 07:17:06,24449,5,378
905,2016-03-17 10:10:06,10487,4,439
906,2016-08-18 23:23:03,2823,2,516
907,2016-10-06 02:36:43,19865,1,26
908,2016-01-06 02:26:33,8378,3,13
909,2016-07-29 00:54:0,16394,2,787
910,2016-10-13 17:48:22,3190,5,-1
911,2016-02-14 12:28:4,2646,3,195
912,2016-03-21 13:07:3,1852,2,194
913,2016-03-14 09:09:28,22174,5,-1
914,2016-07-10 06:38:54,5609,3,513
915,2016-12-13 15:40:15,22092,3,826
916,2016-01-13 08:46:00,18952,2,752
917,2016-05-21 08:15:03,19229,5,734
918,2016-06-08 13:50:26,30547,1,286
919,2016-02-29 17:07:39,19798,1,829
920,2016-05-05 13:54:0,30641,2,873
921,2016-09-30 02:48:24,16317,3,973
922,2016-01-04 04:11:14,1345,1,537
923,2016-12-19 00:00:55,24407,4,815
924,2016-12-18 12:13:27,4124,3,547
925,2016-04-18 15:57:13,18170,1,553
926,2016-10-24 18:24:49,31309,5,443
927,2016-07-01 00:05:51,3675,4,689
928,2016-04-21 00:48:41,28309,3,185
929,2016-11-12 03:35:32,27111,2,583
930,2016-01-24 19:42:01,11840,4,-1
931,2016-08-17 08:48:30,23070,3,386
932,2016-06-21 18:08:53,8542,3,936
933,2016-06-06 04:45:56,8538,4,787
934,2016-02-28 20:05:1,22084,3,791
935,2016-07-18 03:54:24,14718,3,998
936,2016-05-10 20:42:25,11315,4,441
937,2016-05-22 09:29:11,23618,1,859
938,2016-02-29 11:34:26,19637,4,578
939,2016-10-06 03:10:27,11949,1,522
940,2016-09-11 10:35:54,20474,5,158
941,2016-04-30 21:12:53,28536,4,335
942,2016-01-18 07:42:03,4438,2,382
943,2016-09-24 12:41:44,20658,1,199
944,2016-08-22 20:58:51,16081,4,638
945,2016-11-14 17:29:26,23272,4,574
946,2016-12-13 10:51:11,10535,4,261
947,2016-09-24 19:49:53,2865,2,362
948,2016-12-02 07:38:1,25626,2,552
949,2016-04-18 01:04:18,22751,2,464
950,2016-07-20 05:28:01,11371,2,831
951,2016-12-13 05:05:02,18783,2,753
952,2016-02-28 00:18:41,10758,5,901
953,2016-03-19 04:14:29,29779,5,-1
954,2016-03-25 14:47:32,14919,1,317
955,2016-08-03 10:37:20,17376,5,284
956,2016-09-06 19:07:51,24284,4,75
957,2016-03-28 18:47:26,21198,2,51
958,2016-08-10 12:48:02,20817,2,746
959,2016-09-22 18:19:2,2223,2,-1
960,2016-08-03 08:35:58,25328,2,171
961,2016-09-21 01:29:36,18191,3,-1
962,2016-07-25 18:17:22,28428,5,926
963,2016-02-08 02:44:58,7212,1,696
964,2016-09-03 13:23:54,11329,3,257
965,2016-11-24 10:44:19,27046,4,441
966,2016-12-31 05:11:24,5364,4,937
967,2016-06-19 10:34:2,12261,2,-1
968,2016-06-05 10:23:55,28661,4,-1
969,2016-06-16 17:17:43,4944,1,344
970,2016-01-12 14:31:24,16757,1,105
971,2016-02-13 03:32:02,4646,4,99
972,2016-01-18 21:00:18,9027,4,272
973,2016-05-19 08:01:24,22175,5,894
974,2016-08-11 14:25:37,23607,4,46
975,2016-05-05 07:05:27,24344,3,594
976,2016-03-17 04:09:36,11063,2,734
977,2016-01-31 01:40:18,14354,1,113
978,2016-01-04 05:06:08,13374,4,206
979,2016-12-11 07:30:18,31255,3,-1
980,2016-01-21 04:01:3,6814,3,105
981,2016-05-23 02:43:45,18021,4,-1
982,2016-12-25 05:30:13,3068,3,236
983,2016-09-16 21:10:3,21087,5,165
984,2016-10-21 19:35:30,23736,1,566
985,2016-07-25 21:37:18,7457,1,635
986,2016-01-01 16:02:16,15158,3,129
987,2016-10-20 06:38:12,21875,1,741
988,2016-01-31 05:05:44,13032,5,67
989,2016-08-12 07:22:56,21019,5,878
990,2016-04-03 19:29:24,2076,4,799
991,2016-02-12 03:39:24,22853,1,851
992,2016-01-30 14:27:39,24589,3,777
993,2016-06-16 05:14:45,4903,4,334
994,2016-11-10 05:51:2,6318,4,838
995,2016-07-01 18:32:33,19324,5,621
996,2016-07-12 06:31:29,30077,2,893
997,2016-01-28 16:26:43,1268,5,-1
998,2016-01-16 11:42:35,31921,3,623
999,2016-04-06 18:44:12,16204,3,899
1000,2016-05-16 04:08:08,14619,5,911
1001,2016-08-08 22:49:0,18741,3,512
1002,2016-12-05 12:10:00,25364,2,103
1003,2016-11-02 08:26:18,5050,2,102
1004,2016-02-05 10:51:07,25184,5,957
1005,2016-07-09 14:39:59,21483,1,26
1006,2016-10-31 00:31:01,6006,3,291
1007,2016-07-17 20:01:57,5851,5,86
1008,2016-07-30 07:11:33,12951,1,471
1009,2016-06-26 05:36:50,1435,2,781
1010,2016-12-24 10:58:23,20753,3,722
1011,2016-06-14 14:41:2,11285,2,986
1012,2016-06-04 03:05:18,16559,3,-1
1013,2016-01-21 12:05:08,4892,4,925
1014,2016-12-07 02:59:46,16124,2,487
1015,2016-12-08 10:35:20,27320,1,291
1016,2016-11-04 16:23:30,26066,5,-1
1017,2016-07-27 06:17:45,24342,1,802
1018,2016-12-15 23:05:13,30396,4,-1
1019,2016-02-01 14:45:41,19628,2,572
1020,2016-02-20 19:59:51,29333,2,837
1021,2016-08-21 01:31:01,6105,2,983
1022,2016-02-13 16:53:27,1014,5,708
1023,2016-06-10 00:41:56,4999,4,758
1024,2016-02-09 05:20:2,4967,2,948
1025,2016-05-14 00:41:4,6029,5,488
1026,2016-11-13 06:54:32,19039,2,29
1027,2016-06-27 11:21:22,31721,1,-1
1028,2016-10-05 15:43:08,31218,2,495
1029,2016-02-26 06:18:58,29467,1,989
1030,2016-06-01 17:04:41,2051,2,71
1031,2016-04-30 09:20:21,10725,4,-1
1032,2016-12-30 12:08:42,26566,4,-1
1033,2016-01-24 01:46:10,23021,4,661
1034,2016-05-24 01:55:01,5392,1,802
1035,2016-06-05 19:35:47,19179,5,751
1036,2016-01-17 17:02:23,12825,5,521
1037,2016-03-02 13:14:44,3989,5,329
1038,2016-09-23 16:53:56,3003,4,269
1039,2016-11-08 10:01:55,26394,3,97
1040,2016-11-03 23:23:3,19967,1,563
1041,2016-12-04 02:34:5,31450,4,736
1042,2016-01-10 07:10:05,6898,4,157
1043,2016-07-22 23:01:37,5659,1,264
1044,2016-08-31 00:38:1,1382,2,585
1045,2016-07-29 07:15:12,28981,5,7
1046,2016-03-30 05:39:22,8846,4,-1
1047,2016-03-27 15:56:43,28443,3,302
1048,2016-10-23 15:43:30,18599,1,917
1049,2016-11-08 00:04:38,18297,1,236
1050,2016-10-15 08:07:25,11897,5,928
1051,2016-01-21 23:15:44,7778,4,118
1052,2016-05-07 09:35:30,21286,4,-1
1053,2016-09-23 20:58:21,10254,5,109
1054,2016-10-26 07:35:44,7253,5,977
1055,2016-01-20 09:02:46,7321,5,-1
1056,2016-05-28 09:22:3,8015,4,634
1057,2016-10-13 15:30:38,21457,1,864
1058,2016-11-18 09:06:47,8171,4,455
1059,2016-05-03 08:05:4,28705,1,557
1060,2016-11-16 05:30:22,2371,4,663
1061,2016-10-30 07:45:34,17022,3,-1
1062,2016-10-06 02:40:53,26615,3,537
1063,2016-05-06 18:06:58,21869,4,708
1064,2016-11-03 12:56:06,26539,3,-1
1065,2016-10-21 21:17:5,17918,2,946
1066,2016-10-18 15:44:4,6907,1,589
1067,2016-03-22 00:52:55,5882,3,365
1068,2016-07-10 01:30:32,26689,3,661
1069,2016-07-29 09:04:43,3221,2,842
1070,2016-09-28 16:28:32,31103,5,9
1071,2016-01-29 19:26:47,16923,2,416
1072,2016-01-17 11:41:05,20603,4,711
1073,2016-03-10 01:08:2,23850,5,834
1074,2016-09-23 20:35:31,15880,5,413
1075,2016-05-16 05:59:26,3764,3,807
1076,2016-11-14 12:29:07,10467,3,-1
1077,2016-05-28 18:03:01,11897,3,618
1078,2016-09-18 09:26:20,10553,3,594
1079,2016-10-05 17:01:08,24203,4,314
1080,2016-04-20 10:47:59,19205,1,777
1081,2016-09-16 12:11:45,955,2,-1
1082,2016-05-05 08:25:40,7588,2,87
1083,2016-11-26 09:10:15,7309,4,346
1084,2016-02-02 04:50:10,30124,2,688
1085,2016-11-03 19:58:11,26926,1,537
1086,2016-02-08 21:57:42,11613,5,973
1087,2016-05-12 16:59:35,12613,3,909
1088,2016-10-07 19:44:14,7818,5,198
1089,2016-12-12 17:08:47,3579,3,51
1090,2016-03-21 05:22:49,23030,4,-1
1091,2016-06-01 11:36:46,14058,2,429
1092,2016-01-26 05:04:21,13440,2,21
1093,2016-09-14 23:36:55,4540,1,115
1094,2016-09-03 19:26:19,3252,3,-1
1095,2016-11-04 06:18:10,29510,5,362
1096,2016-05-21 13:07:1,13545,5,477
1097,2016-06-18 04:57:16,1631,4,246
1098,2016-07-19 16:15:47,31723,4,721
1099,2016-12-09 09:32:07,3132,3,734
1100,2016-01-22 04:34:05,21924,4,34
1101,2016-04-15 08:09:09,4767,3,834
1102,2016-09-22 17:42:09,27156,5,278
1103,2016-11-29 13:10:57,19766,1,488
1104,2016-12-13 19:26:10,12803,4,456
1105,2016-12-31 23:07:08,13969,1,-1
1106,2016-11-15 08:25:52,7321,5,294
1107,2016-06-17 19:06:07,23096,4,399
1108,2016-08-22 15:46:32,28291,1,133
1109,2016-09-17 14:27:04,29047,2,598
1110,2016-08-29 09:07:20,25353,1,799
1111,2016-11-10 22:25:56,17036,4,423
1112,2016-04-19 08:50:48,5634,3,954
1113,2016-02-25 18:15:09,26526,3,843
1114,2016-12-18 15:27:21,5479,5,221
1115,2016-01-31 10:29:15,16988,5,371
1116,2016-03-24 20:13:18,9480,1,447
1117,2016-01-17 06:37:29,10646,5,46
1118,2016-01-01 14:41:12,27579,5,226
1119,2016-07-23 17:14:05,23125,4,438
1120,2016-12-06 06:26:4,29050,3,-1
1121,2016-02-14 18:47:18,29534,1,156
1122,2016-02-19 17:56:3,3210,3,648
1123,2016-12-15 17:53:56,18329,5,468
1124,2016-05-31 13:35:32,31346,4,618
1125,2016-12-10 19:36:25,31061,4,355
1126,2016-05-23 15:22:49,9530,3,478
1127,2016-12-21 12:20:05,25442,1,256
1128,2016-07-06 04:15:17,13201,3,665
1129,2016-07-04 09:37:44,5097,2,915
1130,2016-07-28 10:47:27,15172,1,536
1131,2016-07-07 09:22:06,29045,4,642
1132,2016-10-29 15:13:19,20146,3,-1
1133,2016-11-11 15:34:34,27101,5,-1
1134,2016-03-14 23:09:55,11402,4,972
1135,2016-10-14 04:23:56,17051,4,-1
1136,2016-01-20 21:16:50,17415,1,609
1137,2016-04-03 13:33:00,9708,3,746
1138,2016-06-21 08:13:50,23483,3,858
1139,2016-09-20 20:07:44,20261,2,914
1140,2016-05-17 12:17:58,23073,4,869
1141,2016-02-16 07:02:30,8634,1,-1
1142,2016-09-23 11:53:00,18587,3,838
1143,2016-01-01 18:21:38,12145,1,708
1144,2016-10-01 00:56:4,20,5,-1
1145,2016-03-22 19:10:17,17324,3,366
1146,2016-02-01 14:55:02,636,1,769
1147,2016-04-11 14:23:09,22043,2,-1
1148,2016-12-29 17:05:57,23636,4,124
1149,2016-05-14 21:24:11,18066,1,821
1150,2016-02-27 12:23:2,25170,1,853
1151,2016-08-05 12:34:07,21791,2,814
1152,2016-09-19 09:12:20,27082,5,95
1153,2016-12-18 19:18:3,13267,4,857
1154,2016-12-23 15:25:36,13482,3,946
1155,2016-01-20 01:17:44,22899,3,691
1156,2016-04-10 18:33:29,26516,2,-1
1157,2016-02-27 10:47:43,26585,1,533
1158,2016-09-27 16:13:3,2089,4,419
1159,2016-07-22 18:33:11,11379,4,804
1160,2016-03-10 07:39:12,14982,4,613
1161,2016-09-07 19:30:56,28566,5,694
1162,2016-01-10 13:26:43,11512,4,238
1163,2016-03-03 16:57:56,27519,5,565
1164,2016-08-17 20:29:59,19725,3,-1
1165,2016-10-28 13:02:04,23610,5,228
1166,2016-11-11 09:09:32,31517,2,144
1167,2016-12-22 13:12:36,4514,2,96
1168,2016-11-09 03:56:57,8366,2,118
1169,2016-07-10 15:37:58,4434,1,656
1170,2016-01-20 09:58:24,9357,2,446
1171,2016-07-07 12:17:15,22258,3,714
1172,2016-10-28 02:49:49,31211,3,739
1173,2016-10-14 03:28:17,25535,1,239
1174,2016-12-18 18:52:45,2010,1,815
1175,2016-12-08 21:14:06,28821,4,-1
1176,2016-05-23 21:51:30,12133,3,662
1177,2016-07-18 16:09:15,22195,5,-1
1178,2016-01-31 09:51:14,23158,3,17
1179,2016-07-30 21:24:49,21462,1,32
1180,2016-01-25 14:00:29,30607,4,407
1181,2016-11-20 11:34:19,18662,1,337
1182,2016-06-28 02:11:07,1036,3,517
1183,2016-05-28 17:36:05,31142,4,987
1184,2016-06-06 16:13:51,23086,2,231
1185,2016-02-20 13:13:16,10213,2,357
1186,2016-08-03 10:56:27,25453,2,173
1187,2016-12-06 21:41:45,21586,2,851
1188,2016-12-26 06:06:26,18226,2,322
1189,2016-07-27 21:01:54,3126,3,346
1190,2016-04-23 04:57:44,15666,4,736
1191,2016-05-19 02:54:19,4585,2,545
1192,2016-06-13 08:13:34,29900,2,621
1193,2016-09-12 22:03:42,25986,5,838
1194,2016-04-09 00:12:48,26757,3,102
1195,2016-09-26 05:53:24,6199,1,203
1196,2016-02-14 18:46:58,19716,5,708
1197,2016-11-17 10:14:26,5910,5,674
1198,2016-04-25 13:15:54,2785,2,714
1199,2016-12-14 05:23:18,30464,1,175
1200,2016-05-15 17:05:00,22055,2,-1
1201,2016-10-14 08:40:58,21144,3,166
1202,2016-03-12 14:09:25,24346,1,-1
1203,2016-01-22 06:26:49,3417,2,986
1204,2016-11-17 05:27:06,1867,2,651
1205,2016-08-05 08:54:23,24053,1,982
1206,2016-02-13 22:49:17,8844,2,951
1207,2016-02-11 07:26:50,24548,2,812
1208,2016-11-06 03:50:55,20497,3,678
1209,2016-02-17 07:37:51,19209,4,664
1210,2016-05-10 17:43:0,12247,4,879
1211,2016-12-10 10:41:52,9356,1,765
1212,2016-12-16 11:00:13,16496,3,538
1213,2016-01-20 15:39:14,8558,2,323
1214,2016-01-20 12:16:01,11591,2,781
1215,2016-05-26 06:26:53,27066,4,415
1216,2016-06-29 18:04:31,20975,3,955
1217,2016-03-10 07:37:50,16217,3,719
1218,2016-12-21 22:08:39,24580,3,633
1219,2016-06-15 18:44:46,9271,2,592
1220,2016-10-06 04:21:03,6588,3,677
1221,2016-05-29 16:24:40,30391,4,844
1222,2016-11-27 04:25:21,11391,1,667
1223,2016-09-21 07:39:0,17630,4,915
1224,2016-07-29 10:18:09,18674,2,796
1225,2016-02-18 21:55:11,651,5,34
1226,2016-02-02 04:01:52,16418,1,786
1227,2016-03-18 13:52:5,1290,1,349
1228,2016-04-26 11:07:57,3156,3,743
1229,2016-05-17 13:23:2,3295,4,-1
1230,2016-02-04 21:55:50,11999,4,797
1231,2016-12-26 15:04:05,15602,2,-1
1232,2016-11-25 14:07:59,20043,4,881
1233,2016-06-05 12:05:05,3517,1,957
1234,2016-04-21 04:52:24,5550,5,396
1235,2016-01-19 00:19:58,21997,3,12
1236,2016-08-19 01:53:03,7069,1,236
1237,2016-10-05 10:28:58,6258,4,838
1238,2016-03-22 07:33:28,14258,1,-1
1239,2016-05-04 19:03:01,19585,4,119
1240,2016-12-06 07:31:04,8906,4,359
1241,2016-06-06 08:12:54,18129,4,795
1242,2016-09-08 21:26:51,16536,4,128
1243,2016-11-16 08:08:47,6046,3,913
1244,2016-08-09 23:59:09,10217,4,961
1245,2016-04-17 05:52:48,26437,4,377
1246,2016-03-03 04:28:47,4726,5,472
1247,2016-03-03 14:26:14,30402,5,-1
1248,2016-05-04 10:27:31,31007,5,757
1249,2016-08-29 05:11:23,28251,1,755
1250,2016-03-12 10:19:45,7004,5,377
1251,2016-11-18 15:03:02,14119,3,735
1252,2016-11-23 07:42:04,24228,5,334
